bank_transaction_id,bank_transaction_category,bank_transaction_dataset
24138404,MOTOR_EXPENSES,VAL
24138405,MOTOR_EXPENSES,VAL
24138406,MOTOR_EXPENSES,VAL
24138407,MOTOR_EXPENSES,VAL
24138408,MOTOR_EXPENSES,VAL
24138409,MOTOR_EXPENSES,VAL
24138410,MOTOR_EXPENSES,VAL
24138411,MOTOR_EXPENSES,VAL
24138412,MOTOR_EXPENSES,VAL
24138413,MOTOR_EXPENSES,VAL
24138414,MOTOR_EXPENSES,VAL
24138415,MOTOR_EXPENSES,VAL
24138416,MOTOR_EXPENSES,VAL
24138417,MOTOR_EXPENSES,VAL
24138418,MOTOR_EXPENSES,VAL
24138419,MOTOR_EXPENSES,VAL
24138420,MOTOR_EXPENSES,VAL
24138421,MOTOR_EXPENSES,VAL
24138422,MOTOR_EXPENSES,VAL
24138423,MOTOR_EXPENSES,VAL
24138424,MOTOR_EXPENSES,VAL
24138425,MOTOR_EXPENSES,VAL
24138426,MOTOR_EXPENSES,VAL
24138427,MOTOR_EXPENSES,VAL
24138428,MOTOR_EXPENSES,VAL
24138429,MOTOR_EXPENSES,VAL
24138430,MOTOR_EXPENSES,VAL
24138431,MOTOR_EXPENSES,VAL
24138432,MOTOR_EXPENSES,VAL
24138433,MOTOR_EXPENSES,VAL
24138434,MOTOR_EXPENSES,VAL
24138435,MOTOR_EXPENSES,VAL
24138436,MOTOR_EXPENSES,VAL
24138437,MOTOR_EXPENSES,VAL
24138438,MOTOR_EXPENSES,VAL
24138439,MOTOR_EXPENSES,VAL
24138440,MOTOR_EXPENSES,VAL
24138441,MOTOR_EXPENSES,VAL
24138442,MOTOR_EXPENSES,VAL
24138443,MOTOR_EXPENSES,VAL
24138444,MOTOR_EXPENSES,VAL
24138445,MOTOR_EXPENSES,VAL
24138446,MOTOR_EXPENSES,VAL
24138447,MOTOR_EXPENSES,VAL
24138448,MOTOR_EXPENSES,VAL
24138449,MOTOR_EXPENSES,VAL
24138450,MOTOR_EXPENSES,VAL
24138451,MOTOR_EXPENSES,VAL
24138452,MOTOR_EXPENSES,VAL
24138453,MOTOR_EXPENSES,VAL
24138454,MOTOR_EXPENSES,VAL
24138455,MOTOR_EXPENSES,VAL
24138456,MOTOR_EXPENSES,VAL
24138457,MOTOR_EXPENSES,VAL
24138458,MOTOR_EXPENSES,VAL
24138459,MOTOR_EXPENSES,VAL
24138460,MOTOR_EXPENSES,VAL
24138461,MOTOR_EXPENSES,VAL
24138462,MOTOR_EXPENSES,VAL
24138463,MOTOR_EXPENSES,VAL
24138464,MOTOR_EXPENSES,VAL
24138465,MOTOR_EXPENSES,VAL
24138466,MOTOR_EXPENSES,VAL
24138467,MOTOR_EXPENSES,VAL
24138468,MOTOR_EXPENSES,VAL
24138469,MOTOR_EXPENSES,VAL
24138470,MOTOR_EXPENSES,VAL
24138471,MOTOR_EXPENSES,VAL
24138472,MOTOR_EXPENSES,VAL
24138473,MOTOR_EXPENSES,VAL
24138474,MOTOR_EXPENSES,VAL
24138475,MOTOR_EXPENSES,VAL
24138476,MOTOR_EXPENSES,VAL
24138477,MOTOR_EXPENSES,VAL
24138478,MOTOR_EXPENSES,VAL
24138479,MOTOR_EXPENSES,VAL
24138480,MOTOR_EXPENSES,VAL
24138481,MOTOR_EXPENSES,VAL
24138482,MOTOR_EXPENSES,VAL
24138483,MOTOR_EXPENSES,VAL
24138484,MOTOR_EXPENSES,VAL
24138485,MOTOR_EXPENSES,VAL
24138486,MOTOR_EXPENSES,VAL
24138487,MOTOR_EXPENSES,VAL
24138488,MOTOR_EXPENSES,VAL
24138489,MOTOR_EXPENSES,VAL
24138490,MOTOR_EXPENSES,VAL
24138491,MOTOR_EXPENSES,VAL
24138492,MOTOR_EXPENSES,VAL
24138493,MOTOR_EXPENSES,VAL
24138494,MOTOR_EXPENSES,VAL
24138495,MOTOR_EXPENSES,VAL
24138496,MOTOR_EXPENSES,VAL
24138497,MOTOR_EXPENSES,VAL
24138498,MOTOR_EXPENSES,VAL
24138499,MOTOR_EXPENSES,VAL
24138500,MOTOR_EXPENSES,VAL
24138501,MOTOR_EXPENSES,VAL
24138502,MOTOR_EXPENSES,VAL
24138503,MOTOR_EXPENSES,VAL
24138504,MOTOR_EXPENSES,VAL
24138505,MOTOR_EXPENSES,VAL
24138506,MOTOR_EXPENSES,VAL
24138507,MOTOR_EXPENSES,VAL
24138508,MOTOR_EXPENSES,VAL
24138509,MOTOR_EXPENSES,VAL
24138510,MOTOR_EXPENSES,VAL
24138511,MOTOR_EXPENSES,VAL
24138512,MOTOR_EXPENSES,VAL
24138513,MOTOR_EXPENSES,VAL
24138514,MOTOR_EXPENSES,VAL
24138515,MOTOR_EXPENSES,VAL
24138516,MOTOR_EXPENSES,VAL
24138517,MOTOR_EXPENSES,VAL
24138518,MOTOR_EXPENSES,VAL
24138519,MOTOR_EXPENSES,VAL
24138520,MOTOR_EXPENSES,VAL
24138521,MOTOR_EXPENSES,VAL
24138522,MOTOR_EXPENSES,VAL
24138523,MOTOR_EXPENSES,VAL
24138524,MOTOR_EXPENSES,VAL
24138525,MOTOR_EXPENSES,VAL
24138526,MOTOR_EXPENSES,VAL
24138527,MOTOR_EXPENSES,VAL
24138528,MOTOR_EXPENSES,VAL
24138529,MOTOR_EXPENSES,VAL
24138530,MOTOR_EXPENSES,VAL
24138531,MOTOR_EXPENSES,VAL
24138532,MOTOR_EXPENSES,VAL
24138533,MOTOR_EXPENSES,VAL
24138534,MOTOR_EXPENSES,VAL
24138535,MOTOR_EXPENSES,VAL
24138536,MOTOR_EXPENSES,VAL
24138537,MOTOR_EXPENSES,VAL
24138538,MOTOR_EXPENSES,VAL
24138539,MOTOR_EXPENSES,VAL
24138540,MOTOR_EXPENSES,VAL
24138541,MOTOR_EXPENSES,VAL
24138542,MOTOR_EXPENSES,VAL
24138543,MOTOR_EXPENSES,VAL
24138544,MOTOR_EXPENSES,VAL
24138545,MOTOR_EXPENSES,VAL
24138546,MOTOR_EXPENSES,VAL
24138547,MOTOR_EXPENSES,VAL
24138548,MOTOR_EXPENSES,VAL
24138549,MOTOR_EXPENSES,VAL
24138550,MOTOR_EXPENSES,VAL
24138551,MOTOR_EXPENSES,VAL
24138552,MOTOR_EXPENSES,VAL
24138553,MOTOR_EXPENSES,VAL
24138554,MOTOR_EXPENSES,VAL
24138555,MOTOR_EXPENSES,VAL
24138556,MOTOR_EXPENSES,VAL
24138557,MOTOR_EXPENSES,VAL
24138558,MOTOR_EXPENSES,VAL
24138559,MOTOR_EXPENSES,VAL
24138560,MOTOR_EXPENSES,VAL
24138561,MOTOR_EXPENSES,VAL
24138562,MOTOR_EXPENSES,VAL
24138563,MOTOR_EXPENSES,VAL
24138564,MOTOR_EXPENSES,VAL
24138565,MOTOR_EXPENSES,VAL
24138566,MOTOR_EXPENSES,VAL
24138567,MOTOR_EXPENSES,VAL
24138568,MOTOR_EXPENSES,VAL
24138569,MOTOR_EXPENSES,VAL
24138570,MOTOR_EXPENSES,VAL
24138571,MOTOR_EXPENSES,VAL
24138572,MOTOR_EXPENSES,VAL
24138573,MOTOR_EXPENSES,VAL
24138574,MOTOR_EXPENSES,VAL
24138575,MOTOR_EXPENSES,VAL
24138576,MOTOR_EXPENSES,VAL
24138577,MOTOR_EXPENSES,VAL
24138578,MOTOR_EXPENSES,VAL
24138579,MOTOR_EXPENSES,VAL
24138580,MOTOR_EXPENSES,VAL
24138581,MOTOR_EXPENSES,VAL
24138582,MOTOR_EXPENSES,VAL
24138583,MOTOR_EXPENSES,VAL
24138584,MOTOR_EXPENSES,VAL
24138585,MOTOR_EXPENSES,VAL
24138586,MOTOR_EXPENSES,VAL
24138587,MOTOR_EXPENSES,VAL
24138588,MOTOR_EXPENSES,VAL
24138589,MOTOR_EXPENSES,VAL
24138590,MOTOR_EXPENSES,VAL
24138591,MOTOR_EXPENSES,VAL
24138592,MOTOR_EXPENSES,VAL
24138593,MOTOR_EXPENSES,VAL
24138594,MOTOR_EXPENSES,VAL
24138595,MOTOR_EXPENSES,VAL
24138596,MOTOR_EXPENSES,VAL
24138597,MOTOR_EXPENSES,VAL
24138598,MOTOR_EXPENSES,VAL
24138599,MOTOR_EXPENSES,VAL
24138600,MOTOR_EXPENSES,VAL
24138601,MOTOR_EXPENSES,VAL
24138602,MOTOR_EXPENSES,VAL
24138603,MOTOR_EXPENSES,VAL
24138604,MOTOR_EXPENSES,VAL
24138605,MOTOR_EXPENSES,VAL
24138606,MOTOR_EXPENSES,VAL
24138607,MOTOR_EXPENSES,VAL
24138608,MOTOR_EXPENSES,VAL
24138609,MOTOR_EXPENSES,VAL
24138610,MOTOR_EXPENSES,VAL
24138611,MOTOR_EXPENSES,VAL
24138612,MOTOR_EXPENSES,VAL
24138613,MOTOR_EXPENSES,VAL
24138614,MOTOR_EXPENSES,VAL
24138615,MOTOR_EXPENSES,VAL
24138616,MOTOR_EXPENSES,VAL
24138617,MOTOR_EXPENSES,VAL
24138618,MOTOR_EXPENSES,VAL
24138619,MOTOR_EXPENSES,VAL
24138620,MOTOR_EXPENSES,VAL
24138621,MOTOR_EXPENSES,VAL
24138622,MOTOR_EXPENSES,VAL
24138623,MOTOR_EXPENSES,VAL
24138624,MOTOR_EXPENSES,VAL
24138625,MOTOR_EXPENSES,VAL
24138626,MOTOR_EXPENSES,VAL
24138627,MOTOR_EXPENSES,VAL
24138628,MOTOR_EXPENSES,VAL
24138629,MOTOR_EXPENSES,VAL
24138630,MOTOR_EXPENSES,VAL
24138631,MOTOR_EXPENSES,VAL
24138632,MOTOR_EXPENSES,VAL
24138633,MOTOR_EXPENSES,VAL
24138634,MOTOR_EXPENSES,VAL
24138635,MOTOR_EXPENSES,VAL
24138636,MOTOR_EXPENSES,VAL
24138637,MOTOR_EXPENSES,VAL
24138638,MOTOR_EXPENSES,VAL
24138639,MOTOR_EXPENSES,VAL
24138640,MOTOR_EXPENSES,VAL
24138641,MOTOR_EXPENSES,VAL
24138642,MOTOR_EXPENSES,VAL
24138643,MOTOR_EXPENSES,VAL
24138644,MOTOR_EXPENSES,VAL
24138645,MOTOR_EXPENSES,VAL
24138646,MOTOR_EXPENSES,VAL
24138647,MOTOR_EXPENSES,VAL
24138648,MOTOR_EXPENSES,VAL
24138649,MOTOR_EXPENSES,VAL
24138650,MOTOR_EXPENSES,VAL
24138651,MOTOR_EXPENSES,VAL
24138652,MOTOR_EXPENSES,VAL
24138653,MOTOR_EXPENSES,VAL
24138654,MOTOR_EXPENSES,VAL
24138655,MOTOR_EXPENSES,VAL
24138656,MOTOR_EXPENSES,VAL
24138657,MOTOR_EXPENSES,VAL
24138658,MOTOR_EXPENSES,VAL
24138659,MOTOR_EXPENSES,VAL
24138660,MOTOR_EXPENSES,VAL
24138661,MOTOR_EXPENSES,VAL
24138662,MOTOR_EXPENSES,VAL
24138663,MOTOR_EXPENSES,VAL
24138664,MOTOR_EXPENSES,VAL
24138665,MOTOR_EXPENSES,VAL
24138666,MOTOR_EXPENSES,VAL
24138667,MOTOR_EXPENSES,VAL
24138668,MOTOR_EXPENSES,VAL
24138669,MOTOR_EXPENSES,VAL
24138670,MOTOR_EXPENSES,VAL
24138671,MOTOR_EXPENSES,VAL
24138672,MOTOR_EXPENSES,VAL
24138673,MOTOR_EXPENSES,VAL
24138674,MOTOR_EXPENSES,VAL
24138675,MOTOR_EXPENSES,VAL
24138676,MOTOR_EXPENSES,VAL
24138677,MOTOR_EXPENSES,VAL
24138678,MOTOR_EXPENSES,VAL
24138679,MOTOR_EXPENSES,VAL
24138680,MOTOR_EXPENSES,VAL
24138681,MOTOR_EXPENSES,VAL
24138682,MOTOR_EXPENSES,VAL
24138683,MOTOR_EXPENSES,VAL
24138684,MOTOR_EXPENSES,VAL
24138685,MOTOR_EXPENSES,VAL
24138686,MOTOR_EXPENSES,VAL
24138687,MOTOR_EXPENSES,VAL
24138688,MOTOR_EXPENSES,VAL
24138689,MOTOR_EXPENSES,VAL
24138690,MOTOR_EXPENSES,VAL
24138691,MOTOR_EXPENSES,VAL
24138692,MOTOR_EXPENSES,VAL
24138693,MOTOR_EXPENSES,VAL
24138694,MOTOR_EXPENSES,VAL
24138695,MOTOR_EXPENSES,VAL
24138696,MOTOR_EXPENSES,VAL
24138697,MOTOR_EXPENSES,VAL
24138698,MOTOR_EXPENSES,VAL
24138699,MOTOR_EXPENSES,VAL
24138700,MOTOR_EXPENSES,VAL
24138701,MOTOR_EXPENSES,VAL
24138702,MOTOR_EXPENSES,VAL
24138703,MOTOR_EXPENSES,VAL
24138704,MOTOR_EXPENSES,VAL
24138705,MOTOR_EXPENSES,VAL
24138706,MOTOR_EXPENSES,VAL
24138707,MOTOR_EXPENSES,VAL
24138708,MOTOR_EXPENSES,VAL
24138709,MOTOR_EXPENSES,VAL
24138710,MOTOR_EXPENSES,VAL
24138711,MOTOR_EXPENSES,VAL
24138712,MOTOR_EXPENSES,VAL
24138713,MOTOR_EXPENSES,VAL
24138714,MOTOR_EXPENSES,VAL
24138715,MOTOR_EXPENSES,VAL
24138716,MOTOR_EXPENSES,VAL
24138717,MOTOR_EXPENSES,VAL
24138718,MOTOR_EXPENSES,VAL
24138719,MOTOR_EXPENSES,VAL
24138720,MOTOR_EXPENSES,VAL
24138721,MOTOR_EXPENSES,VAL
24138722,MOTOR_EXPENSES,VAL
24138723,MOTOR_EXPENSES,VAL
24138724,MOTOR_EXPENSES,VAL
24138725,MOTOR_EXPENSES,VAL
24138726,MOTOR_EXPENSES,VAL
24138727,MOTOR_EXPENSES,VAL
24138728,MOTOR_EXPENSES,VAL
24138729,MOTOR_EXPENSES,VAL
24138730,MOTOR_EXPENSES,VAL
24138731,MOTOR_EXPENSES,VAL
24138732,MOTOR_EXPENSES,VAL
24138733,MOTOR_EXPENSES,VAL
24138734,MOTOR_EXPENSES,VAL
24138735,MOTOR_EXPENSES,VAL
24138736,MOTOR_EXPENSES,VAL
24138737,MOTOR_EXPENSES,VAL
24138738,MOTOR_EXPENSES,VAL
24138739,MOTOR_EXPENSES,VAL
24138740,MOTOR_EXPENSES,VAL
24138741,MOTOR_EXPENSES,VAL
24138742,MOTOR_EXPENSES,VAL
24138743,MOTOR_EXPENSES,VAL
24138744,MOTOR_EXPENSES,VAL
24138745,MOTOR_EXPENSES,VAL
24138746,MOTOR_EXPENSES,VAL
24138747,MOTOR_EXPENSES,VAL
24138748,MOTOR_EXPENSES,VAL
24138749,MOTOR_EXPENSES,VAL
24138750,MOTOR_EXPENSES,VAL
24138751,MOTOR_EXPENSES,VAL
24138752,MOTOR_EXPENSES,VAL
24138753,MOTOR_EXPENSES,VAL
24138754,MOTOR_EXPENSES,VAL
24138755,ACCOMMODATION_AND_MEALS,VAL
24138756,ACCOMMODATION_AND_MEALS,VAL
24138757,ACCOMMODATION_AND_MEALS,VAL
24138758,ACCOMMODATION_AND_MEALS,VAL
24138759,ACCOMMODATION_AND_MEALS,VAL
24138760,ACCOMMODATION_AND_MEALS,VAL
24138761,ACCOMMODATION_AND_MEALS,VAL
24138762,ACCOMMODATION_AND_MEALS,VAL
24138763,ACCOMMODATION_AND_MEALS,VAL
24138764,ACCOMMODATION_AND_MEALS,VAL
24138765,ACCOMMODATION_AND_MEALS,VAL
24138766,ACCOMMODATION_AND_MEALS,VAL
24138767,ACCOMMODATION_AND_MEALS,VAL
24138768,ACCOMMODATION_AND_MEALS,VAL
24138769,ACCOMMODATION_AND_MEALS,VAL
24138770,ACCOMMODATION_AND_MEALS,VAL
24138771,MOTOR_EXPENSES,VAL
24138772,ACCOMMODATION_AND_MEALS,VAL
24138773,ACCOMMODATION_AND_MEALS,VAL
24138774,ACCOMMODATION_AND_MEALS,VAL
24138775,ACCOMMODATION_AND_MEALS,VAL
24138776,ACCOMMODATION_AND_MEALS,VAL
24138777,ACCOMMODATION_AND_MEALS,VAL
24138778,ACCOMMODATION_AND_MEALS,VAL
24138779,ACCOMMODATION_AND_MEALS,VAL
24138780,ACCOMMODATION_AND_MEALS,VAL
24138781,ACCOMMODATION_AND_MEALS,VAL
24138782,ACCOMMODATION_AND_MEALS,VAL
24138783,ACCOMMODATION_AND_MEALS,VAL
24138784,ACCOMMODATION_AND_MEALS,VAL
24138785,ACCOMMODATION_AND_MEALS,VAL
24138786,ACCOMMODATION_AND_MEALS,VAL
24138787,ACCOMMODATION_AND_MEALS,VAL
24138788,MOTOR_EXPENSES,VAL
24138789,ACCOMMODATION_AND_MEALS,VAL
24138790,ACCOMMODATION_AND_MEALS,VAL
24138791,ACCOMMODATION_AND_MEALS,VAL
24138792,ACCOMMODATION_AND_MEALS,VAL
24138793,ACCOMMODATION_AND_MEALS,VAL
24138794,ACCOMMODATION_AND_MEALS,VAL
24138795,MOTOR_EXPENSES,VAL
24138796,ACCOMMODATION_AND_MEALS,VAL
24138797,ACCOMMODATION_AND_MEALS,VAL
24138798,ACCOMMODATION_AND_MEALS,VAL
24138799,ACCOMMODATION_AND_MEALS,VAL
24138800,TRAVEL,VAL
24138801,ACCOMMODATION_AND_MEALS,VAL
24138802,ACCOMMODATION_AND_MEALS,VAL
24138803,ACCOMMODATION_AND_MEALS,VAL
24138804,ACCOMMODATION_AND_MEALS,VAL
24138805,ACCOMMODATION_AND_MEALS,VAL
24138806,ACCOMMODATION_AND_MEALS,VAL
24138807,TRAVEL,VAL
24138808,ACCOMMODATION_AND_MEALS,VAL
24138809,ACCOMMODATION_AND_MEALS,VAL
24138810,ACCOMMODATION_AND_MEALS,VAL
24138811,ACCOMMODATION_AND_MEALS,VAL
24138812,ACCOMMODATION_AND_MEALS,VAL
24138813,ACCOMMODATION_AND_MEALS,VAL
24138814,ACCOMMODATION_AND_MEALS,VAL
24138815,TRAVEL,VAL
24138816,ACCOMMODATION_AND_MEALS,VAL
24138817,ACCOMMODATION_AND_MEALS,VAL
24138818,ACCOMMODATION_AND_MEALS,VAL
24138819,ACCOMMODATION_AND_MEALS,VAL
24138820,ACCOMMODATION_AND_MEALS,VAL
24138821,ACCOMMODATION_AND_MEALS,VAL
24138822,ACCOMMODATION_AND_MEALS,VAL
24138823,ACCOMMODATION_AND_MEALS,VAL
24138824,ACCOMMODATION_AND_MEALS,VAL
24138825,ACCOMMODATION_AND_MEALS,VAL
24138826,ACCOMMODATION_AND_MEALS,VAL
24138827,ACCOMMODATION_AND_MEALS,VAL
24138828,ACCOMMODATION_AND_MEALS,VAL
24138829,ACCOMMODATION_AND_MEALS,VAL
24138830,ACCOMMODATION_AND_MEALS,VAL
24138831,ACCOMMODATION_AND_MEALS,VAL
24138832,TRAVEL,VAL
24138833,ACCOMMODATION_AND_MEALS,VAL
24138834,ACCOMMODATION_AND_MEALS,VAL
24138835,ACCOMMODATION_AND_MEALS,VAL
24138836,ACCOMMODATION_AND_MEALS,VAL
24138837,ACCOMMODATION_AND_MEALS,VAL
24138838,ACCOMMODATION_AND_MEALS,VAL
24138839,ACCOMMODATION_AND_MEALS,VAL
24138840,ACCOMMODATION_AND_MEALS,VAL
24138841,ACCOMMODATION_AND_MEALS,VAL
24138842,ACCOMMODATION_AND_MEALS,VAL
24138843,ACCOMMODATION_AND_MEALS,VAL
24138844,ACCOMMODATION_AND_MEALS,VAL
24138845,ACCOMMODATION_AND_MEALS,VAL
24138846,ACCOMMODATION_AND_MEALS,VAL
24138847,ACCOMMODATION_AND_MEALS,VAL
24138848,ACCOMMODATION_AND_MEALS,VAL
24138849,ACCOMMODATION_AND_MEALS,VAL
24138850,ACCOMMODATION_AND_MEALS,VAL
24138851,ACCOMMODATION_AND_MEALS,VAL
24138852,ACCOMMODATION_AND_MEALS,VAL
24138853,ACCOMMODATION_AND_MEALS,VAL
24138854,ACCOMMODATION_AND_MEALS,VAL
24138855,ACCOMMODATION_AND_MEALS,VAL
24138856,ACCOMMODATION_AND_MEALS,VAL
24138857,ACCOMMODATION_AND_MEALS,VAL
24138858,ACCOMMODATION_AND_MEALS,VAL
24138859,ACCOMMODATION_AND_MEALS,VAL
24138860,ACCOMMODATION_AND_MEALS,VAL
24138861,ACCOMMODATION_AND_MEALS,VAL
24138862,ACCOMMODATION_AND_MEALS,VAL
24138863,ACCOMMODATION_AND_MEALS,VAL
24138864,ACCOMMODATION_AND_MEALS,VAL
24138865,ACCOMMODATION_AND_MEALS,VAL
24138866,ACCOMMODATION_AND_MEALS,VAL
24138867,ACCOMMODATION_AND_MEALS,VAL
24138868,ACCOMMODATION_AND_MEALS,VAL
24138869,ACCOMMODATION_AND_MEALS,VAL
24138870,ACCOMMODATION_AND_MEALS,VAL
24138871,ACCOMMODATION_AND_MEALS,VAL
24138872,ACCOMMODATION_AND_MEALS,VAL
24138873,ACCOMMODATION_AND_MEALS,VAL
24138874,ACCOMMODATION_AND_MEALS,VAL
24138875,ACCOMMODATION_AND_MEALS,VAL
24138876,ACCOMMODATION_AND_MEALS,VAL
24138877,ACCOMMODATION_AND_MEALS,VAL
24138878,ACCOMMODATION_AND_MEALS,VAL
24138879,ACCOMMODATION_AND_MEALS,VAL
24138880,ACCOMMODATION_AND_MEALS,VAL
24138881,ACCOMMODATION_AND_MEALS,VAL
24138882,ACCOMMODATION_AND_MEALS,VAL
24138883,ACCOMMODATION_AND_MEALS,VAL
24138884,ACCOMMODATION_AND_MEALS,VAL
24138885,ACCOMMODATION_AND_MEALS,VAL
24138886,ACCOMMODATION_AND_MEALS,VAL
24138887,ACCOMMODATION_AND_MEALS,VAL
24138888,ACCOMMODATION_AND_MEALS,VAL
24138889,ACCOMMODATION_AND_MEALS,VAL
24138890,ACCOMMODATION_AND_MEALS,VAL
24138891,ACCOMMODATION_AND_MEALS,VAL
24138892,ACCOMMODATION_AND_MEALS,VAL
24138893,ACCOMMODATION_AND_MEALS,VAL
24138894,ACCOMMODATION_AND_MEALS,VAL
24138895,ACCOMMODATION_AND_MEALS,VAL
24138896,ACCOMMODATION_AND_MEALS,VAL
24138897,ACCOMMODATION_AND_MEALS,VAL
24138898,ACCOMMODATION_AND_MEALS,VAL
24138899,ACCOMMODATION_AND_MEALS,VAL
24138900,ACCOMMODATION_AND_MEALS,VAL
24138901,ACCOMMODATION_AND_MEALS,VAL
24138902,ACCOMMODATION_AND_MEALS,VAL
24138903,ACCOMMODATION_AND_MEALS,VAL
24138904,ACCOMMODATION_AND_MEALS,VAL
24138905,ACCOMMODATION_AND_MEALS,VAL
24138906,ACCOMMODATION_AND_MEALS,VAL
24138907,ACCOMMODATION_AND_MEALS,VAL
24138908,ACCOMMODATION_AND_MEALS,VAL
24138909,ACCOMMODATION_AND_MEALS,VAL
24138910,ACCOMMODATION_AND_MEALS,VAL
24138911,ACCOMMODATION_AND_MEALS,VAL
24138912,ACCOMMODATION_AND_MEALS,VAL
24138913,ACCOMMODATION_AND_MEALS,VAL
24138914,ACCOMMODATION_AND_MEALS,VAL
24138915,ACCOMMODATION_AND_MEALS,VAL
24138916,ACCOMMODATION_AND_MEALS,VAL
24138917,ACCOMMODATION_AND_MEALS,VAL
24138918,ACCOMMODATION_AND_MEALS,VAL
24138919,ACCOMMODATION_AND_MEALS,VAL
24138920,ACCOMMODATION_AND_MEALS,VAL
24138921,ACCOMMODATION_AND_MEALS,VAL
24138922,ACCOMMODATION_AND_MEALS,VAL
24138923,MOTOR_EXPENSES,VAL
24138924,ACCOMMODATION_AND_MEALS,VAL
24138925,ACCOMMODATION_AND_MEALS,VAL
24138926,ACCOMMODATION_AND_MEALS,VAL
24138927,ACCOMMODATION_AND_MEALS,VAL
24138928,ACCOMMODATION_AND_MEALS,VAL
24138929,ACCOMMODATION_AND_MEALS,VAL
24138930,ACCOMMODATION_AND_MEALS,VAL
24138931,ACCOMMODATION_AND_MEALS,VAL
24138932,ACCOMMODATION_AND_MEALS,VAL
24138933,ACCOMMODATION_AND_MEALS,VAL
24138934,MOTOR_EXPENSES,VAL
24138935,ACCOMMODATION_AND_MEALS,VAL
24138936,ACCOMMODATION_AND_MEALS,VAL
24138937,ACCOMMODATION_AND_MEALS,VAL
24138938,ACCOMMODATION_AND_MEALS,VAL
24138939,ACCOMMODATION_AND_MEALS,VAL
24138940,ACCOMMODATION_AND_MEALS,VAL
24138941,ACCOMMODATION_AND_MEALS,VAL
24138942,ACCOMMODATION_AND_MEALS,VAL
24138943,ACCOMMODATION_AND_MEALS,VAL
24138944,ACCOMMODATION_AND_MEALS,VAL
24138945,ACCOMMODATION_AND_MEALS,VAL
24138946,ACCOMMODATION_AND_MEALS,VAL
24138947,ACCOMMODATION_AND_MEALS,VAL
24138948,ACCOMMODATION_AND_MEALS,VAL
24138949,ACCOMMODATION_AND_MEALS,VAL
24138950,ACCOMMODATION_AND_MEALS,VAL
24138951,ACCOMMODATION_AND_MEALS,VAL
24138952,ACCOMMODATION_AND_MEALS,VAL
24138953,ACCOMMODATION_AND_MEALS,VAL
24138954,ACCOMMODATION_AND_MEALS,VAL
24138955,ACCOMMODATION_AND_MEALS,VAL
24138956,MOTOR_EXPENSES,VAL
24138957,ACCOMMODATION_AND_MEALS,VAL
24138958,ACCOMMODATION_AND_MEALS,VAL
24138959,ACCOMMODATION_AND_MEALS,VAL
24138960,ACCOMMODATION_AND_MEALS,VAL
24138961,ACCOMMODATION_AND_MEALS,VAL
24138962,ACCOMMODATION_AND_MEALS,VAL
24138963,ACCOMMODATION_AND_MEALS,VAL
24138964,ACCOMMODATION_AND_MEALS,VAL
24138965,ACCOMMODATION_AND_MEALS,VAL
24138966,ACCOMMODATION_AND_MEALS,VAL
24138967,ACCOMMODATION_AND_MEALS,VAL
24138968,ACCOMMODATION_AND_MEALS,VAL
24138969,ACCOMMODATION_AND_MEALS,VAL
24138970,ACCOMMODATION_AND_MEALS,VAL
24138971,MOTOR_EXPENSES,VAL
24138972,ACCOMMODATION_AND_MEALS,VAL
24138973,TRAVEL,VAL
24138974,MOTOR_EXPENSES,VAL
24138975,ACCOMMODATION_AND_MEALS,VAL
24138976,TRAVEL,VAL
24138977,ACCOMMODATION_AND_MEALS,VAL
24138978,ACCOMMODATION_AND_MEALS,VAL
24138979,ACCOMMODATION_AND_MEALS,VAL
24138980,ACCOMMODATION_AND_MEALS,VAL
24138981,ACCOMMODATION_AND_MEALS,VAL
24138982,ACCOMMODATION_AND_MEALS,VAL
24138983,ACCOMMODATION_AND_MEALS,VAL
24138984,ACCOMMODATION_AND_MEALS,VAL
24138985,ACCOMMODATION_AND_MEALS,VAL
24138986,ACCOMMODATION_AND_MEALS,VAL
24138987,ACCOMMODATION_AND_MEALS,VAL
24138988,ACCOMMODATION_AND_MEALS,VAL
24138989,ACCOMMODATION_AND_MEALS,VAL
24138990,ACCOMMODATION_AND_MEALS,VAL
24138991,ACCOMMODATION_AND_MEALS,VAL
24138992,MOTOR_EXPENSES,VAL
24138993,ACCOMMODATION_AND_MEALS,VAL
24138994,ACCOMMODATION_AND_MEALS,VAL
24138995,ACCOMMODATION_AND_MEALS,VAL
24138996,ACCOMMODATION_AND_MEALS,VAL
24138997,ACCOMMODATION_AND_MEALS,VAL
24138998,ACCOMMODATION_AND_MEALS,VAL
24138999,ACCOMMODATION_AND_MEALS,VAL
24139000,ACCOMMODATION_AND_MEALS,VAL
24139001,ACCOMMODATION_AND_MEALS,VAL
24139002,ACCOMMODATION_AND_MEALS,VAL
24139003,ACCOMMODATION_AND_MEALS,VAL
24139004,ACCOMMODATION_AND_MEALS,VAL
24139005,ACCOMMODATION_AND_MEALS,VAL
24139006,ACCOMMODATION_AND_MEALS,VAL
24139007,ACCOMMODATION_AND_MEALS,VAL
24139008,ACCOMMODATION_AND_MEALS,VAL
24139009,ACCOMMODATION_AND_MEALS,VAL
24139010,ACCOMMODATION_AND_MEALS,VAL
24139011,ACCOMMODATION_AND_MEALS,VAL
24139012,ACCOMMODATION_AND_MEALS,VAL
